loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
12757,19790318_1562,87402,22,38400,RENT,4.0,EDUCATION,3500,13.99,0,2021-07-21 17:13:02.887000+00:00,2021-07-21 17:13:02.887000+00:00
29516,19561122_2280,88013,34,53000,MORTGAGE,7.0,DEBTCONSOLIDATION,3100,7.9,0,2020-12-20 02:40:24.553000+00:00,2020-12-20 02:40:24.553000+00:00
17790,19551025_5350,30147,26,45000,RENT,3.0,PERSONAL,8000,15.33,0,2021-05-18 13:37:58.854000+00:00,2021-05-18 13:37:58.854000+00:00
25573,19490418_3424,62015,22,48000,RENT,1.0,EDUCATION,7200,9.62,0,2021-02-08 08:49:44.975000+00:00,2021-02-08 08:49:44.975000+00:00
12336,19551112_1917,45140,23,52000,RENT,0.0,EDUCATION,3000,5.99,0,2021-07-27 02:00:01.842000+00:00,2021-07-27 02:00:01.842000+00:00
17995,19850730_1705,17229,22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,6000,13.11,0,2021-05-15 22:55:26.156000+00:00,2021-05-15 22:55:26.156000+00:00
30548,19590901_6830,40701,30,73008,RENT,5.0,VENTURE,8000,9.99,0,2020-12-06 22:59:12.437000+00:00,2020-12-06 22:59:12.437000+00:00
24898,19451008_8370,53922,22,24432,RENT,0.0,EDUCATION,2000,11.36,0,2021-02-16 23:18:37.028000+00:00,2021-02-16 23:18:37.028000+00:00
16570,19751112_5580,52561,25,70000,RENT,5.0,HOMEIMPROVEMENT,6800,5.42,0,2021-06-03 02:49:42.712000+00:00,2021-06-03 02:49:42.712000+00:00
15119,19520314_5139,40052,26,51600,RENT,10.0,HOMEIMPROVEMENT,5500,11.99,1,2021-06-21 14:41:11.318000+00:00,2021-06-21 14:41:11.318000+00:00
13412,19480802_2047,57567,22,42000,RENT,3.0,MEDICAL,4000,8.88,0,2021-07-13 08:51:15.488000+00:00,2021-07-13 08:51:15.488000+00:00
36819,19771227_8119,54626,39,57000,MORTGAGE,16.0,EDUCATION,6300,10.99,0,2020-09-18 00:42:02.357000+00:00,2020-09-18 00:42:02.357000+00:00
26659,19610123_4370,66213,31,29760,MORTGAGE,0.0,MEDICAL,10000,9.63,0,2021-01-25 12:37:26.295000+00:00,2021-01-25 12:37:26.295000+00:00
38476,19830614_1921,40555,63,37000,RENT,24.0,DEBTCONSOLIDATION,5450,15.96,1,2020-08-27 21:49:39.821000+00:00,2020-08-27 21:49:39.821000+00:00
30342,19701009_8821,42754,27,56400,RENT,4.0,PERSONAL,8000,16.77,0,2020-12-09 14:00:06.367000+00:00,2020-12-09 14:00:06.367000+00:00
34965,19700808_4478,54474,29,200000,RENT,14.0,PERSONAL,16000,12.69,0,2020-10-11 15:50:07.729000+00:00,2020-10-11 15:50:07.729000+00:00
16461,20010813_9747,60517,26,46800,MORTGAGE,0.0,MEDICAL,5000,12.87,1,2021-06-04 12:10:17.074000+00:00,2021-06-04 12:10:17.074000+00:00
37598,19560911_1699,48005,39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,22000,12.67,0,2020-09-08 02:24:22.106000+00:00,2020-09-08 02:24:22.106000+00:00
38537,19761123_3267,36785,56,71884,OWN,11.0,PERSONAL,7425,9.99,0,2020-08-27 03:10:04.628000+00:00,2020-08-27 03:10:04.628000+00:00
32384,19680305_2152,62549,29,62050,MORTGAGE,13.0,MEDICAL,3600,17.99,1,2020-11-13 13:21:29.253000+00:00,2020-11-13 13:21:29.253000+00:00
24366,19971215_9589,36037,23,84000,RENT,0.0,EDUCATION,12500,6.54,0,2021-02-23 18:02:52.809000+00:00,2021-02-23 18:02:52.809000+00:00
11360,19600923_9625,60184,23,30000,RENT,1.0,DEBTCONSOLIDATION,1500,7.51,0,2021-08-08 12:33:24.928000+00:00,2021-08-08 12:33:24.928000+00:00
21274,19681017_9396,92513,22,42000,RENT,6.0,PERSONAL,3000,11.49,0,2021-04-04 03:53:04.228000+00:00,2021-04-04 03:53:04.228000+00:00
33972,19870929_1651,22737,27,116899,MORTGAGE,12.0,DEBTCONSOLIDATION,12000,10.75,1,2020-10-24 07:35:31.771000+00:00,2020-10-24 07:35:31.771000+00:00
30960,20010721_2412,71419,30,71400,RENT,0.0,HOMEIMPROVEMENT,9600,12.61,0,2020-12-01 16:57:24.576000+00:00,2020-12-01 16:57:24.576000+00:00
26218,19610525_5134,67570,27,81500,RENT,2.0,HOMEIMPROVEMENT,20000,17.51,1,2021-01-31 03:31:29.902000+00:00,2021-01-31 03:31:29.902000+00:00
34312,19980726_4104,71369,30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,17525,12.72,0,2020-10-19 23:35:12.663000+00:00,2020-10-19 23:35:12.663000+00:00
22738,19990517_7961,24366,22,35000,RENT,0.0,VENTURE,2000,12.99,0,2021-03-16 12:02:59.598000+00:00,2021-03-16 12:02:59.598000+00:00
27480,19950315_2466,12546,34,93000,RENT,11.0,HOMEIMPROVEMENT,11000,12.53,0,2021-01-15 01:28:54.272000+00:00,2021-01-15 01:28:54.272000+00:00
34799,19791129_7157,47142,33,103000,RENT,0.0,EDUCATION,9000,14.65,1,2020-10-13 18:36:52.352000+00:00,2020-10-13 18:36:52.352000+00:00
17158,19960225_2287,18651,22,45999,RENT,1.0,VENTURE,7300,7.88,0,2021-05-26 14:57:37.902000+00:00,2021-05-26 14:57:37.902000+00:00
35661,19711012_6432,68132,40,233000,MORTGAGE,6.0,MEDICAL,15000,11.83,0,2020-10-02 18:55:49.790000+00:00,2020-10-02 18:55:49.790000+00:00
34244,19540905_7240,35739,29,83500,RENT,1.0,HOMEIMPROVEMENT,15000,13.43,0,2020-10-20 20:23:16.485000+00:00,2020-10-20 20:23:16.485000+00:00
23297,19870501_9457,2140,25,16200,RENT,2.0,MEDICAL,1500,6.91,0,2021-03-09 09:03:10.535000+00:00,2021-03-09 09:03:10.535000+00:00
27407,19940915_6221,10590,27,25000,RENT,0.0,PERSONAL,3600,13.16,0,2021-01-15 23:48:44.257000+00:00,2021-01-15 23:48:44.257000+00:00
36530,19910801_6982,1719,38,48000,MORTGAGE,1.0,PERSONAL,18000,8.49,0,2020-09-21 17:06:18.599000+00:00,2020-09-21 17:06:18.599000+00:00
32624,19640723_1144,53177,33,36000,RENT,5.0,EDUCATION,12200,9.99,1,2020-11-10 11:56:33.412000+00:00,2020-11-10 11:56:33.412000+00:00
34601,19591021_9217,79520,35,62475,MORTGAGE,5.0,MEDICAL,9600,14.61,1,2020-10-16 07:10:56.421000+00:00,2020-10-16 07:10:56.421000+00:00
33226,19990219_5275,99672,27,100000,MORTGAGE,2.0,MEDICAL,2000,8.0,0,2020-11-02 19:47:31.344000+00:00,2020-11-02 19:47:31.344000+00:00
15847,19491124_9988,62640,24,59400,RENT,8.0,DEBTCONSOLIDATION,6000,7.9,0,2021-06-12 07:59:33.934000+00:00,2021-06-12 07:59:33.934000+00:00
23067,19650126_1601,46405,26,26400,OWN,8.0,HOMEIMPROVEMENT,8000,5.79,0,2021-03-12 07:24:34.049000+00:00,2021-03-12 07:24:34.049000+00:00
24124,20010608_6991,37160,24,45000,RENT,8.0,PERSONAL,8000,12.73,0,2021-02-26 20:04:31.116000+00:00,2021-02-26 20:04:31.116000+00:00
21827,19550615_4211,8837,24,92000,MORTGAGE,7.0,PERSONAL,15000,11.11,0,2021-03-28 02:43:22.561000+00:00,2021-03-28 02:43:22.561000+00:00
28593,19540626_2082,98043,33,66000,RENT,17.0,EDUCATION,5000,7.29,0,2020-12-31 21:01:02.309000+00:00,2020-12-31 21:01:02.309000+00:00
30966,20000216_4918,38390,32,80000,RENT,6.0,DEBTCONSOLIDATION,9600,11.14,0,2020-12-01 15:07:17.180000+00:00,2020-12-01 15:07:17.180000+00:00
24815,19510223_6038,76059,25,51000,MORTGAGE,6.0,EDUCATION,16750,16.4,0,2021-02-18 00:41:59.340000+00:00,2021-02-18 00:41:59.340000+00:00
22970,19921103_6067,91125,23,114000,OWN,7.0,VENTURE,6000,8.49,0,2021-03-13 13:04:53.618000+00:00,2021-03-13 13:04:53.618000+00:00
31802,19790604_1488,43532,30,85000,RENT,4.0,HOMEIMPROVEMENT,10000,6.62,0,2020-11-20 23:23:26.667000+00:00,2020-11-20 23:23:26.667000+00:00
18145,19720929_2910,91916,22,61000,MORTGAGE,6.0,MEDICAL,12000,13.49,0,2021-05-14 01:02:21.256000+00:00,2021-05-14 01:02:21.256000+00:00
34282,19840325_7595,49544,29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,10700,14.22,0,2020-10-20 08:45:49.643000+00:00,2020-10-20 08:45:49.643000+00:00
30480,19470828_5778,49525,30,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,4000,7.9,0,2020-12-07 19:47:16.259000+00:00,2020-12-07 19:47:16.259000+00:00
31371,19940317_5655,95919,35,71500,MORTGAGE,1.0,HOMEIMPROVEMENT,19200,10.99,0,2020-11-26 11:13:57.949000+00:00,2020-11-26 11:13:57.949000+00:00
25731,19961013_1223,48021,30,300000,MORTGAGE,13.0,EDUCATION,4000,10.65,0,2021-02-06 08:29:50.213000+00:00,2021-02-06 08:29:50.213000+00:00
23256,19460121_8415,54428,21,51000,RENT,5.0,VENTURE,1600,15.62,1,2021-03-09 21:35:41.074000+00:00,2021-03-09 21:35:41.074000+00:00
19150,19950320_6494,4488,22,67440,MORTGAGE,6.0,EDUCATION,5500,10.25,0,2021-05-01 05:36:42.421000+00:00,2021-05-01 05:36:42.421000+00:00
29992,19671028_9161,65534,27,51600,MORTGAGE,2.0,VENTURE,13650,16.29,1,2020-12-14 01:03:57.802000+00:00,2020-12-14 01:03:57.802000+00:00
23960,19610817_1645,3826,24,135000,RENT,3.0,EDUCATION,16000,16.69,0,2021-02-28 22:14:33.274000+00:00,2021-02-28 22:14:33.274000+00:00
35809,20000124_8454,75487,40,73100,RENT,0.0,MEDICAL,20000,14.54,1,2020-09-30 21:39:27.355000+00:00,2020-09-30 21:39:27.355000+00:00
30164,19940108_8290,97101,32,29000,RENT,0.0,EDUCATION,8000,18.25,1,2020-12-11 20:27:05.783000+00:00,2020-12-11 20:27:05.783000+00:00
22354,19951008_5271,62051,26,75000,RENT,4.0,EDUCATION,14000,11.11,0,2021-03-21 09:30:52.943000+00:00,2021-03-21 09:30:52.943000+00:00
15328,19610515_2615,59841,24,48000,MORTGAGE,5.0,HOMEIMPROVEMENT,17000,6.91,0,2021-06-18 22:45:13.690000+00:00,2021-06-18 22:45:13.690000+00:00
24513,19610625_2694,68745,25,47000,RENT,1.0,VENTURE,8500,8.9,0,2021-02-21 21:04:51.607000+00:00,2021-02-21 21:04:51.607000+00:00
27164,19811005_2518,38963,31,55000,RENT,3.0,HOMEIMPROVEMENT,12000,13.23,0,2021-01-19 02:08:43.796000+00:00,2021-01-19 02:08:43.796000+00:00
12773,19680130_2278,72650,24,44000,RENT,3.0,EDUCATION,3500,12.69,0,2021-07-21 12:19:23.164000+00:00,2021-07-21 12:19:23.164000+00:00
23465,19780829_8413,14757,23,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,5.79,0,2021-03-07 05:39:43.446000+00:00,2021-03-07 05:39:43.446000+00:00
19971,19450726_6507,13734,24,59600,RENT,8.0,HOMEIMPROVEMENT,10000,5.99,0,2021-04-20 18:28:10.398000+00:00,2021-04-20 18:28:10.398000+00:00
21876,19460824_5649,21234,23,93000,MORTGAGE,5.0,DEBTCONSOLIDATION,2000,7.9,0,2021-03-27 11:44:02.160000+00:00,2021-03-27 11:44:02.160000+00:00
35742,19790809_8840,36088,39,55059,RENT,16.0,DEBTCONSOLIDATION,24000,12.53,1,2020-10-01 18:09:09.944000+00:00,2020-10-01 18:09:09.944000+00:00
32892,19920219_5973,78739,27,33600,OWN,1.0,PERSONAL,21250,8.88,0,2020-11-07 01:57:43.056000+00:00,2020-11-07 01:57:43.056000+00:00
34015,19930830_8701,24431,34,130000,MORTGAGE,5.0,MEDICAL,6450,13.23,0,2020-10-23 18:26:18.767000+00:00,2020-10-23 18:26:18.767000+00:00
27994,19721118_8989,31605,31,25000,RENT,0.0,MEDICAL,4800,11.54,0,2021-01-08 12:15:00.679000+00:00,2021-01-08 12:15:00.679000+00:00
18431,19880511_4031,27807,22,32000,RENT,3.0,EDUCATION,8400,11.49,0,2021-05-10 09:33:08.712000+00:00,2021-05-10 09:33:08.712000+00:00
37210,19950611_9270,47438,37,70000,MORTGAGE,7.0,MEDICAL,25000,9.76,0,2020-09-13 01:05:40.383000+00:00,2020-09-13 01:05:40.383000+00:00
21450,19750621_1855,32328,24,87000,MORTGAGE,7.0,HOMEIMPROVEMENT,25000,10.99,0,2021-04-01 22:02:47.278000+00:00,2021-04-01 22:02:47.278000+00:00
37151,19950608_9060,16373,37,32000,RENT,4.0,DEBTCONSOLIDATION,10000,13.79,1,2020-09-13 19:08:33.110000+00:00,2020-09-13 19:08:33.110000+00:00
21764,19461005_6797,66781,25,46200,RENT,1.0,DEBTCONSOLIDATION,2700,15.96,1,2021-03-28 21:59:40.219000+00:00,2021-03-28 21:59:40.219000+00:00
30456,19711116_1945,76034,34,60100,MORTGAGE,6.0,EDUCATION,1500,6.03,0,2020-12-08 03:07:45.843000+00:00,2020-12-08 03:07:45.843000+00:00
33358,19770804_8916,37130,33,90000,RENT,8.0,DEBTCONSOLIDATION,14500,14.65,0,2020-11-01 03:24:48.631000+00:00,2020-11-01 03:24:48.631000+00:00
30863,19480222_5478,72956,29,54996,RENT,8.0,MEDICAL,9300,9.32,0,2020-12-02 22:37:44.146000+00:00,2020-12-02 22:37:44.146000+00:00
11796,19731009_8512,47038,25,44400,RENT,6.0,EDUCATION,2350,13.98,0,2021-08-02 23:11:07.484000+00:00,2021-08-02 23:11:07.484000+00:00
10237,19500102_1085,46366,25,66300,RENT,3.0,MEDICAL,25000,17.93,1,2021-08-22 20:04:49.218000+00:00,2021-08-22 20:04:49.218000+00:00
33347,19910104_4528,21403,34,105000,MORTGAGE,2.0,MEDICAL,10000,7.51,0,2020-11-01 06:46:42.191000+00:00,2020-11-01 06:46:42.191000+00:00
21295,19490717_5702,58344,23,85000,MORTGAGE,3.0,EDUCATION,4000,6.76,0,2021-04-03 21:27:38.342000+00:00,2021-04-03 21:27:38.342000+00:00
11686,19550102_1482,81323,26,62400,RENT,3.0,PERSONAL,2000,12.53,0,2021-08-04 08:50:03.078000+00:00,2021-08-04 08:50:03.078000+00:00
34453,19660204_1508,46240,29,300000,RENT,1.0,HOMEIMPROVEMENT,16000,11.58,0,2020-10-18 04:27:18.857000+00:00,2020-10-18 04:27:18.857000+00:00
35166,19490220_6803,7432,27,66240,RENT,7.0,MEDICAL,5000,5.79,0,2020-10-09 02:20:59.962000+00:00,2020-10-09 02:20:59.962000+00:00
19731,19860521_3415,29729,26,72000,MORTGAGE,10.0,MEDICAL,17000,10.65,0,2021-04-23 19:53:06.239000+00:00,2021-04-23 19:53:06.239000+00:00
32628,19470903_9768,60044,28,28800,RENT,1.0,VENTURE,12250,10.59,1,2020-11-10 10:43:08.481000+00:00,2020-11-10 10:43:08.481000+00:00
25168,19820206_8182,21919,23,32640,RENT,5.0,VENTURE,4800,11.99,0,2021-02-13 12:43:04.207000+00:00,2021-02-13 12:43:04.207000+00:00
32265,19710123_6186,31778,28,83135,MORTGAGE,3.0,EDUCATION,8000,13.99,0,2020-11-15 01:45:35.941000+00:00,2020-11-15 01:45:35.941000+00:00
12135,19510118_6401,77624,23,32004,OWN,0.0,EDUCATION,9250,17.19,0,2021-07-29 15:29:09.608000+00:00,2021-07-29 15:29:09.608000+00:00
13792,19450220_8508,45810,22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,7000,9.32,0,2021-07-08 12:36:47.073000+00:00,2021-07-08 12:36:47.073000+00:00
25405,19740507_4208,37857,21,65004,MORTGAGE,5.0,EDUCATION,5000,9.99,0,2021-02-10 12:13:12.064000+00:00,2021-02-10 12:13:12.064000+00:00
36874,19480326_5471,38625,42,30000,RENT,5.0,VENTURE,8000,14.96,0,2020-09-17 07:52:34.560000+00:00,2020-09-17 07:52:34.560000+00:00
12131,19480312_9985,73143,22,29376,RENT,1.0,EDUCATION,2800,7.43,0,2021-07-29 16:42:34.539000+00:00,2021-07-29 16:42:34.539000+00:00
20570,19730416_9675,80904,26,61754,MORTGAGE,7.0,MEDICAL,10000,14.83,1,2021-04-13 03:14:12.028000+00:00,2021-04-13 03:14:12.028000+00:00
10780,19690621_4640,38732,23,39600,RENT,5.0,EDUCATION,19000,10.62,1,2021-08-15 21:58:39.878000+00:00,2021-08-15 21:58:39.878000+00:00
18239,19910430_3275,63301,26,62000,MORTGAGE,1.0,DEBTCONSOLIDATION,8400,6.62,0,2021-05-12 20:17:05.385000+00:00,2021-05-12 20:17:05.385000+00:00
25547,19841109_1212,22842,21,47500,RENT,2.0,EDUCATION,7500,10.99,0,2021-02-08 16:46:57.025000+00:00,2021-02-08 16:46:57.025000+00:00
11912,19590125_6131,51240,26,77508,RENT,10.0,VENTURE,13500,12.87,0,2021-08-01 11:42:04.494000+00:00,2021-08-01 11:42:04.494000+00:00
35869,19881208_1257,70452,36,25000,MORTGAGE,0.0,HOMEIMPROVEMENT,3000,8.7,0,2020-09-30 03:18:13.394000+00:00,2020-09-30 03:18:13.394000+00:00
12643,19870606_1700,74652,22,75000,RENT,6.0,EDUCATION,3200,10.28,0,2021-07-23 04:05:23.412000+00:00,2021-07-23 04:05:23.412000+00:00
10183,19661226_9065,29689,25,72612,RENT,9.0,MEDICAL,25000,13.11,1,2021-08-23 12:35:55.782000+00:00,2021-08-23 12:35:55.782000+00:00
30399,19700406_4808,40941,29,60000,MORTGAGE,8.0,HOMEIMPROVEMENT,16000,14.96,0,2020-12-08 20:33:56.105000+00:00,2020-12-08 20:33:56.105000+00:00
26719,19691014_7980,67457,27,51000,RENT,1.0,HOMEIMPROVEMENT,2000,7.74,0,2021-01-24 18:16:12.334000+00:00,2021-01-24 18:16:12.334000+00:00
37241,19970209_1933,2667,50,72000,MORTGAGE,13.0,MEDICAL,8000,11.49,0,2020-09-12 15:36:42.170000+00:00,2020-09-12 15:36:42.170000+00:00
27227,19710212_2724,17257,33,75500,RENT,5.0,VENTURE,3000,12.42,0,2021-01-18 06:52:26.137000+00:00,2021-01-18 06:52:26.137000+00:00
36117,19510809_4123,13411,41,39000,RENT,2.0,PERSONAL,3500,13.11,0,2020-09-26 23:26:27.692000+00:00,2020-09-26 23:26:27.692000+00:00
13867,19780230_3383,90806,26,45000,RENT,1.0,MEDICAL,4800,5.42,0,2021-07-07 13:40:14.622000+00:00,2021-07-07 13:40:14.622000+00:00
24296,19600201_4209,27609,22,27996,RENT,0.0,EDUCATION,2200,15.95,1,2021-02-24 15:27:39.096000+00:00,2021-02-24 15:27:39.096000+00:00
34822,19860304_5438,63332,29,64000,RENT,3.0,DEBTCONSOLIDATION,15000,15.27,1,2020-10-13 11:34:44.001000+00:00,2020-10-13 11:34:44.001000+00:00
17559,19800308_6778,98338,24,27000,RENT,3.0,VENTURE,8000,8.9,0,2021-05-21 12:17:43.601000+00:00,2021-05-21 12:17:43.601000+00:00
15749,19520113_6906,71105,25,50000,RENT,1.0,MEDICAL,6000,14.79,0,2021-06-13 13:58:14.735000+00:00,2021-06-13 13:58:14.735000+00:00
37361,19450317_3985,27619,38,77250,OWN,4.0,VENTURE,3000,8.59,0,2020-09-11 02:54:14.249000+00:00,2020-09-11 02:54:14.249000+00:00
32135,19480621_2491,13153,28,34000,RENT,0.0,EDUCATION,12000,14.61,1,2020-11-16 17:31:36.188000+00:00,2020-11-16 17:31:36.188000+00:00
30159,19700506_2597,18346,28,33000,RENT,12.0,DEBTCONSOLIDATION,8000,14.65,1,2020-12-11 21:58:51.946000+00:00,2020-12-11 21:58:51.946000+00:00
24243,19520315_8466,44646,22,30000,RENT,4.0,EDUCATION,10000,11.86,1,2021-02-25 07:40:24.428000+00:00,2021-02-25 07:40:24.428000+00:00
10708,19670704_6846,44830,22,22000,MORTGAGE,6.0,PERSONAL,7200,7.14,0,2021-08-16 20:00:08.630000+00:00,2021-08-16 20:00:08.630000+00:00
34025,19920522_8812,60434,33,118000,MORTGAGE,5.0,DEBTCONSOLIDATION,25000,14.96,1,2020-10-23 15:22:46.440000+00:00,2020-10-23 15:22:46.440000+00:00
38038,19890221_1496,27878,42,300000,RENT,26.0,MEDICAL,16000,9.63,0,2020-09-02 11:48:39.731000+00:00,2020-09-02 11:48:39.731000+00:00
12666,19750124_1330,61028,24,35004,MORTGAGE,5.0,EDUCATION,7000,5.42,0,2021-07-22 21:03:15.060000+00:00,2021-07-22 21:03:15.060000+00:00
37283,19850806_8554,43525,46,74500,MORTGAGE,0.0,VENTURE,10500,12.09,0,2020-09-12 02:45:50.398000+00:00,2020-09-12 02:45:50.398000+00:00
24414,19711002_7371,84765,24,51000,MORTGAGE,4.0,EDUCATION,8500,8.94,0,2021-02-23 03:21:53.641000+00:00,2021-02-23 03:21:53.641000+00:00
20353,19870730_5089,68002,26,59497,OWN,2.0,MEDICAL,7000,17.88,1,2021-04-15 21:36:59.518000+00:00,2021-04-15 21:36:59.518000+00:00
38099,19760512_5496,75931,39,84000,OWN,12.0,VENTURE,9875,7.51,0,2020-09-01 17:09:04.538000+00:00,2020-09-01 17:09:04.538000+00:00
28161,19521203_3450,97388,27,28968,RENT,1.0,PERSONAL,5000,13.16,0,2021-01-06 09:09:54.823000+00:00,2021-01-06 09:09:54.823000+00:00
37342,19780913_4168,45246,38,76000,MORTGAGE,4.0,PERSONAL,9000,5.99,0,2020-09-11 08:42:57.670000+00:00,2020-09-11 08:42:57.670000+00:00
26467,19700105_2778,76503,28,55000,RENT,5.0,PERSONAL,16000,13.98,0,2021-01-27 23:21:22.967000+00:00,2021-01-27 23:21:22.967000+00:00
22169,19971012_1674,61434,24,42996,RENT,2.0,MEDICAL,14000,7.51,1,2021-03-23 18:06:20.987000+00:00,2021-03-23 18:06:20.987000+00:00
25340,19780612_9832,74960,26,45000,MORTGAGE,6.0,VENTURE,5000,6.99,0,2021-02-11 08:06:12.188000+00:00,2021-02-11 08:06:12.188000+00:00
32989,19570829_3300,12542,29,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,8000,14.96,1,2020-11-05 20:17:23.487000+00:00,2020-11-05 20:17:23.487000+00:00
35091,19460914_1042,98597,30,66888,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,12.23,0,2020-10-10 01:17:32.412000+00:00,2020-10-10 01:17:32.412000+00:00
33284,19821216_3789,24550,29,102000,OWN,10.0,MEDICAL,18000,9.33,0,2020-11-02 02:02:59.849000+00:00,2020-11-02 02:02:59.849000+00:00
32079,20000126_1542,55005,27,35000,RENT,0.0,EDUCATION,12000,7.29,1,2020-11-17 10:39:25.218000+00:00,2020-11-17 10:39:25.218000+00:00
36910,19880811_5009,15825,42,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,8850,10.37,0,2020-09-16 20:51:50.184000+00:00,2020-09-16 20:51:50.184000+00:00
34569,19870430_8371,47995,28,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,18000,11.89,0,2020-10-16 16:58:15.867000+00:00,2020-10-16 16:58:15.867000+00:00
27921,19890823_9776,16262,35,39000,RENT,8.0,DEBTCONSOLIDATION,4500,6.62,0,2021-01-09 10:34:50.664000+00:00,2021-01-09 10:34:50.664000+00:00
24659,19601129_4223,16410,26,45000,MORTGAGE,9.0,PERSONAL,10000,16.89,0,2021-02-20 00:25:11.637000+00:00,2021-02-20 00:25:11.637000+00:00
26328,19750409_4895,68638,27,64000,RENT,3.0,MEDICAL,18000,11.11,0,2021-01-29 17:52:34.309000+00:00,2021-01-29 17:52:34.309000+00:00
37715,19941224_9758,35611,39,100000,MORTGAGE,0.0,VENTURE,6000,14.11,0,2020-09-06 14:36:57.884000+00:00,2020-09-06 14:36:57.884000+00:00
24614,19790325_8007,5037,26,48000,RENT,5.0,DEBTCONSOLIDATION,25000,18.43,1,2021-02-20 14:11:07.107000+00:00,2021-02-20 14:11:07.107000+00:00
18299,19970303_2510,71031,24,85000,RENT,0.0,HOMEIMPROVEMENT,8000,13.06,0,2021-05-12 01:55:51.424000+00:00,2021-05-12 01:55:51.424000+00:00
32741,19550317_6465,59803,30,91000,MORTGAGE,7.0,EDUCATION,33950,7.9,0,2020-11-09 00:09:09.189000+00:00,2020-11-09 00:09:09.189000+00:00
36674,19850917_3339,37659,36,51996,OWN,7.0,HOMEIMPROVEMENT,8500,11.49,0,2020-09-19 21:03:21.094000+00:00,2020-09-19 21:03:21.094000+00:00
16932,19590601_1477,98036,23,55000,MORTGAGE,2.0,EDUCATION,5000,11.11,0,2021-05-29 12:05:36.486000+00:00,2021-05-29 12:05:36.486000+00:00
32996,19521009_8624,3086,31,84000,MORTGAGE,3.0,HOMEIMPROVEMENT,25000,17.34,1,2020-11-05 18:08:54.858000+00:00,2020-11-05 18:08:54.858000+00:00
34856,19490916_9161,92654,30,51000,RENT,14.0,PERSONAL,4800,12.69,0,2020-10-13 01:10:42.090000+00:00,2020-10-13 01:10:42.090000+00:00
27758,19550522_5423,51453,31,41000,RENT,7.0,VENTURE,4000,10.99,0,2021-01-11 12:26:31.589000+00:00,2021-01-11 12:26:31.589000+00:00
37358,19890126_7407,31210,48,55000,RENT,9.0,MEDICAL,10200,13.92,0,2020-09-11 03:49:17.947000+00:00,2020-09-11 03:49:17.947000+00:00
32584,19541129_7340,29704,29,89849,MORTGAGE,13.0,EDUCATION,6000,13.98,0,2020-11-11 00:10:42.719000+00:00,2020-11-11 00:10:42.719000+00:00
34516,19640427_3737,80654,33,300000,OWN,8.0,MEDICAL,25000,14.42,0,2020-10-17 09:11:01.198000+00:00,2020-10-17 09:11:01.198000+00:00
25248,19821024_5625,20732,23,157500,RENT,1.0,EDUCATION,10000,12.69,0,2021-02-12 12:14:45.593000+00:00,2021-02-12 12:14:45.593000+00:00
34463,19991223_4134,93664,34,225000,MORTGAGE,4.0,MEDICAL,3000,13.35,0,2020-10-18 01:23:46.530000+00:00,2020-10-18 01:23:46.530000+00:00
20559,20010604_7016,98651,22,78413,MORTGAGE,6.0,EDUCATION,17500,10.65,0,2021-04-13 06:36:05.588000+00:00,2021-04-13 06:36:05.588000+00:00
17660,19970822_5090,38915,22,30000,RENT,2.0,DEBTCONSOLIDATION,8000,11.11,1,2021-05-20 05:23:59.101000+00:00,2021-05-20 05:23:59.101000+00:00
33236,20001204_1738,25570,29,100000,MORTGAGE,7.0,MEDICAL,15000,12.04,0,2020-11-02 16:43:59.017000+00:00,2020-11-02 16:43:59.017000+00:00
16605,19880709_9925,10011,26,31836,RENT,1.0,VENTURE,6400,14.35,0,2021-06-02 16:07:19.569000+00:00,2021-06-02 16:07:19.569000+00:00
28400,20000517_4791,84317,27,88000,RENT,11.0,DEBTCONSOLIDATION,9000,6.91,0,2021-01-03 08:03:20.214000+00:00,2021-01-03 08:03:20.214000+00:00
27949,19500708_3201,75713,29,70000,RENT,2.0,PERSONAL,4500,5.42,0,2021-01-09 02:00:56.149000+00:00,2021-01-09 02:00:56.149000+00:00
29042,19451210_3991,63436,32,36000,RENT,4.0,MEDICAL,6000,16.07,1,2020-12-26 03:40:08.839000+00:00,2020-12-26 03:40:08.839000+00:00
21168,19901115_3595,15834,22,65400,RENT,1.0,EDUCATION,12000,13.06,0,2021-04-05 12:18:34.891000+00:00,2021-04-05 12:18:34.891000+00:00
11015,19980918_9319,72632,24,72000,RENT,0.0,DEBTCONSOLIDATION,16875,6.54,0,2021-08-12 22:05:30.200000+00:00,2021-08-12 22:05:30.200000+00:00
