event_timestamp,dob_ssn,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies,created_timestamp
2020-04-26 18:01:04.746575,19620108_4013,9686,210909,28576,16931,8,4,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19511225_5116,305,587050,39012,7570,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780912_2710,5110,258972,35427,20633,8,7,0,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20011014_9383,5621,222437,32823,27515,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19801012_7097,1919,1797572,33116,10408,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520624_6803,1182,1050925,29521,10180,3,4,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000802_4943,7805,268969,20702,20721,0,4,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19651104_2938,8333,596584,25493,10004,9,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610713_4963,6196,1521126,10451,4612,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550220_3330,7902,229958,44272,20752,1,3,3,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19781029_8031,3021,473382,25502,23331,5,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540712_1096,7792,1764765,4312,4607,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960625_1585,3135,596949,21741,23819,4,0,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19561011_4262,6729,1262971,36351,4459,6,1,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650514_9766,5349,595860,40387,3447,9,5,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790809_8840,949,735374,17701,23649,0,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950129_8433,558,1745117,19633,11398,0,3,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19541109_5583,8890,544786,24925,9015,1,3,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19760625_1790,3664,794156,41250,17161,8,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550602_2382,816,1165055,39672,16923,2,1,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19750822_6596,6485,1071820,5883,19875,8,3,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630307_4887,2907,900464,24862,15843,3,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610815_2924,7123,1443641,45153,1391,3,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19471104_6428,8547,1870282,44643,9312,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19971109_7201,331,1969295,8141,4615,8,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660822_2572,7295,1656891,33822,26194,4,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550515_8001,622,843097,38749,16601,6,5,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480207_2649,457,1668797,20054,1708,2,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19961020_7400,4183,1195967,45363,15805,10,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810115_9355,987,255634,33124,10992,4,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770322_4056,8323,138775,45198,24580,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790118_9386,9468,1944802,40264,10000,9,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19571204_1221,4518,1215423,1910,25734,5,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950411_2361,753,1620797,26623,22066,4,6,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610130_5714,1304,128870,16927,16906,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19611127_2836,8931,1536300,46853,797,0,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780824_4045,9932,868793,31416,22664,2,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490303_8116,5138,1124821,12619,14029,1,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000205_5999,1255,812092,36252,8393,2,6,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610105_4117,3199,228598,15189,23313,0,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910413_2356,9007,554760,32594,284,8,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860225_7672,6812,1109280,8364,7435,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520514_2009,7640,477057,23570,3442,6,7,1,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540411_5230,5880,1959826,48196,7290,9,5,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460121_7522,3708,964122,99,8622,6,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19571226_5752,2709,486381,15338,10577,2,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520905_9849,596,1462286,35299,9321,4,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610330_1445,1827,229974,45368,5238,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780420_4135,1168,8341,25343,23551,1,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570129_7032,6647,632109,41552,20146,8,1,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19681220_3284,5194,495313,9536,19568,8,6,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660520_4478,9336,409207,31514,16199,3,1,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620614_5395,1041,886280,28238,18864,5,6,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19760619_8036,773,928640,32637,26272,0,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19771229_3619,8621,1614872,39152,25144,10,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500307_1108,9945,807205,31198,4743,3,5,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950101_7993,5590,921781,31315,29975,8,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19961114_4939,8737,1593853,10974,20229,9,4,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700722_8726,9234,460934,19440,27813,7,7,3,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700108_5078,8009,1856332,41213,17184,7,1,2,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19991004_7196,7083,1897739,31453,9842,1,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610816_4407,96,93189,30436,20418,6,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830805_9944,2345,199447,689,20844,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650705_5054,3373,1389531,23899,24257,9,3,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470329_8439,1355,1589167,27197,21541,0,4,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761109_8028,673,1144250,30278,25166,2,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540411_3911,7145,1875094,16825,23831,8,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460804_2445,3011,1102793,47400,2616,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900319_7981,1216,1626849,35147,11861,7,7,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870725_2205,1842,568650,2314,17708,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980803_9617,4570,1979271,40700,16726,10,2,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19590204_4112,9425,857957,3491,15552,9,0,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19451230_9902,5048,1897753,27159,19113,4,5,2,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19611123_4812,6553,236812,755,21051,9,0,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19621211_1243,433,1889092,25664,11604,3,6,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20001216_9148,845,1429251,30214,17162,6,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960220_6248,8597,952179,26119,2012,9,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910312_9908,2506,1038384,43223,7163,8,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19571219_5037,8849,442563,12396,24206,8,7,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19871224_2096,57,957223,9197,17491,10,5,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810219_3084,7496,1243069,42452,16849,5,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910126_1593,6932,1433682,20762,13797,2,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520523_6520,3037,300789,3220,18106,0,1,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19951011_3479,9721,715493,11218,19230,6,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19471219_2972,1631,1734631,1407,7480,7,6,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650727_7587,5163,1062466,17636,25473,10,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600602_3915,6556,4125,26950,6633,9,3,2,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19601014_8062,8828,782569,2055,2757,5,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870824_3762,9258,1652944,6620,23889,5,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19841117_1177,1538,930042,23567,6960,10,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920707_1060,974,1068438,44219,13570,8,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570926_9019,4437,174351,31681,27204,1,6,2,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560615_8020,3867,1291824,29955,18006,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19590915_9394,3114,1857785,26621,13593,4,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19831219_5062,6524,789862,36554,112,3,0,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19651130_2322,5533,904439,31338,22897,5,5,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20011127_9138,7139,1866616,7337,6028,1,1,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530905_2116,152,1590436,2221,10595,7,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19491030_6244,7751,1705222,10514,1587,3,4,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010812_4108,1188,1966998,7926,4778,5,5,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650128_3434,3396,1824712,35774,19320,3,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19511213_5001,2299,9350,43009,6597,2,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730519_2353,1925,410394,33608,3750,5,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900109_4314,1611,1153715,18359,18488,10,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910123_6331,8729,1047741,22119,17971,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19450314_5717,9752,811146,7972,17551,5,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19710306_3906,9883,206601,14862,22460,10,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490923_7590,9495,32554,4721,9632,5,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19691208_8749,6448,374838,27214,7190,0,5,2,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880824_4131,5840,1613612,23996,12396,3,4,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19831114_9561,1831,442220,16601,15773,4,6,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19821124_4146,7547,1355767,24872,16435,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650122_6960,180,917345,42374,20788,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660330_9230,4470,9744,20095,16434,7,5,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540224_7834,7796,1158157,32776,29000,5,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810326_9597,5215,224256,43228,9079,7,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920816_8258,305,1947294,38570,6368,3,6,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570612_1699,2260,1096585,47774,6667,6,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870630_6668,7444,508589,47706,23146,9,3,1,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620307_9787,2230,1603201,34309,8276,0,5,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790603_8438,353,60510,3057,9419,2,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870109_8394,3394,1569842,23180,12237,10,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19961005_2199,9216,1863378,20649,11856,6,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19461101_4080,1922,778940,33246,25736,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880914_8361,5817,903804,36333,13942,5,1,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19651002_2255,6625,298886,48250,19426,1,5,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910924_8883,2192,179254,23287,18439,8,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820602_5920,3974,104294,29999,18635,5,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730416_9650,8786,665980,35556,14938,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600605_5105,5107,904221,11994,13430,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19631115_7359,8252,1839267,6795,20685,0,1,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010323_5200,7140,817546,49864,5976,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580708_9255,6896,1163821,26204,28281,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480304_9822,2963,1861513,12534,18996,7,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19801030_8657,3254,41286,8703,17756,10,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470713_6333,4343,1256947,46304,18087,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19640217_8776,8111,1696946,42118,25621,8,7,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20001206_3008,2086,661006,13543,13258,9,6,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19940612_3243,8331,842546,38791,25238,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19450506_6478,3933,704464,49804,10962,1,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19750217_5642,8101,1614291,26214,25576,7,0,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19670701_9387,9007,75203,40314,6034,8,1,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19811105_1206,7439,814885,33202,2495,5,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530909_8409,4602,907716,17348,16271,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19750821_5648,6440,1127648,22739,18629,0,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19501006_3934,5530,389826,27489,10678,3,7,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810420_2707,7368,1142810,16179,2707,6,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19571116_2108,6727,1401327,16784,21022,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720907_8374,9681,324628,1837,27967,1,2,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700914_3498,7943,658760,23393,6778,2,6,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880609_8035,819,1103862,46581,16971,9,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19741007_1077,4926,1879820,43392,1773,7,7,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780322_2677,7482,1188050,45412,5093,7,5,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650612_3982,7103,1262424,17073,15039,5,1,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19450329_4686,3919,620169,39985,29769,10,3,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19590811_6504,1628,504360,7854,3569,3,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19861223_5971,443,75090,43096,21324,2,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19680425_2532,9099,1603824,24935,4516,5,5,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740121_9114,6521,914508,47921,6279,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890728_6556,9415,1053131,47262,3817,10,6,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950718_6824,2382,304363,7712,29565,5,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19671022_7156,5077,690793,24055,20496,6,2,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700421_7805,5659,2777,16339,23146,10,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840411_7324,6243,342363,32597,24589,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520621_8445,6924,860020,45231,419,8,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19701108_7020,3640,670562,39589,5186,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19991004_3003,3796,1784607,9259,28985,9,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480901_7786,3470,1882701,17839,23345,9,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870813_4277,2343,812047,31553,29947,2,4,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19670504_9914,8281,1759049,34291,28373,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490301_5297,2423,220404,31335,15904,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660101_5288,814,281374,41531,26091,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480118_7612,88,1936270,49388,5912,10,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19970313_5336,2301,1975060,41338,3633,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010801_5078,9291,395400,17902,18612,7,1,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480505_9707,276,975944,30926,12930,10,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530802_3718,1647,449663,9255,15492,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010110_1542,8575,1096298,31234,3493,2,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950921_6689,4458,1006247,38405,5233,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790212_5448,4628,1699509,44591,12396,2,4,0,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930226_9817,2467,255662,47199,10081,10,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880226_3862,1464,1081757,11296,3992,0,1,0,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530527_8507,8985,18720,11392,7322,10,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650316_4473,7489,325128,41184,1617,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19690724_6258,7795,684614,35151,19285,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19561115_1198,8215,1262656,47243,18740,1,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980103_4508,4246,528834,17594,545,8,1,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560525_9036,3335,597973,48633,19958,10,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19581104_7373,5064,1498892,29480,24820,5,2,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460411_2542,2845,1509647,12847,12429,6,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490917_1761,9399,822897,18030,4694,8,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19541016_1799,8425,45114,12235,28706,3,1,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620119_4712,5318,516917,24769,25016,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19541028_3985,3293,839599,22594,753,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19861022_5505,3773,1607163,39094,19572,3,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460322_4600,5170,615064,49213,1196,9,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19821211_8169,3652,1636297,7588,20707,0,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19850906_7562,5719,165103,36625,6361,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19621211_3311,2788,682966,43825,25302,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19970118_3939,2846,596217,3643,5831,7,2,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960423_8655,4724,1377417,30368,1548,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540425_5777,1457,1739769,44341,4517,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810519_8434,9582,1010015,25698,1496,3,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19751001_4398,160,348448,25119,29479,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740529_1953,1680,97684,42157,21181,5,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960623_4080,426,1386539,5885,25943,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19970811_7599,6367,454287,45268,19410,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010714_1945,6576,1968475,17778,16775,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600622_9523,6933,753951,30507,22231,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920710_1397,9491,919902,44652,10395,7,6,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980807_3406,1415,767672,28627,499,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800603_2683,1687,1700725,21181,9293,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800129_2731,5704,594334,35778,11918,1,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920908_5248,4920,623094,4750,3652,7,3,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800611_6733,6313,613519,19796,19095,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490630_4829,5879,1410721,44324,17700,4,4,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740105_5509,2479,893232,42929,13452,2,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19640712_7824,4569,1748741,8428,20811,0,7,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19760323_5319,6725,1000252,42197,18540,5,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19670411_4288,1086,1951422,22522,3417,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630507_6850,1373,30190,46315,3934,10,1,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19941106_1729,394,212749,2517,20261,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19551123_2122,2171,1184301,20175,819,5,0,3,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19521201_5893,839,413448,20964,24917,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19590914_9692,8637,14981,43660,2025,5,5,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800518_2646,4400,892312,38568,7177,9,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860524_9463,7801,1834236,18866,488,10,2,1,0,0,2020-04-26 18:01:04.746575
